4,2468,4.0,949918715
4,2493,4.0,949896275
4,2496,4.0,949811603
4,2500,5.0,949919738
4,2548,4.0,949918904
4,2580,2.0,949778946
4,2581,4.0,949811523
4,2607,5.0,949918970
4,2611,4.0,949919738
4,2619,3.0,949919845
4,2621,5.0,949895732
4,3208,2.0,949982238
5,2,4.0,1163374957
5,37,4.0,1163374952
5,96,4.0,1163374639
5,122,4.0,1163374242
5,129,4.0,1163374404
5,203,3.5,1163373762
5,249,4.5,1163373208
5,309,3.5,1163373636
5,321,4.0,1163374152
5,328,4.0,1163373752
5,331,4.0,1163373755
5,341,4.0,1163373610
5,389,4.0,1163374477
5,447,4.5,1163373718
5,519,4.0,1163374392
5,521,3.5,1163373551
5,527,4.0,1163374190
5,529,5.0,1163373711
5,652,3.5,1163374993
5,695,2.5,1163373651
5,724,3.5,1163373135
5,740,4.0,1163374286
5,826,4.0,1163373316
5,839,5.0,1163373103
5,951,3.0,1163374173
5,977,2.5,1163374239
5,1001,4.0,1163374582
5,1060,4.0,1163374495
5,1120,5.0,1163373044
5,1131,3.5,1163374165
5,1199,4.5,1163374608
5,1234,3.5,1163374562
5,1336,4.0,1163374214
5,1359,4.0,1163373744
5,1390,4.0,1163374601
5,1393,4.5,1163374251
5,1486,4.5,1163373726
5,1523,4.0,1163373675
5,1530,4.0,1163374324
5,1559,3.5,1163374593
5,1585,1.5,1163373188
5,1641,5.0,1163373109
5,1798,4.0,1163373276
5,1815,4.0,1163373251
5,1866,3.5,1163374184
5,1934,4.0,1163373193
5,2004,3.5,1163374290
5,2147,4.0,1163373679
5,2156,4.5,1163373293
5,2164,4.0,1163374246
5,2212,3.5,1163373743
5,2218,3.5,1163374947
5,2340,3.5,1163374278
5,2407,3.5,1163374127
5,2506,3.5,1163374263
5,2553,3.5,1163374408
5,2719,4.0,1163374137
5,3002,3.5,1163373148
5,3113,4.5,1163374235
5,3156,3.5,1163374198
5,3215,4.0,1163373273
5,3219,4.0,1163375025
5,3223,3.5,1163373696
5,3226,4.5,1163375145
5,3419,3.5,1163374103
5,3420,3.5,1163374354
5,3511,4.5,1163375033
5,3698,3.5,1163375131
5,3847,3.0,1163373548
5,3873,4.5,1163373616
5,4034,3.5,1163374995
5,4055,4.5,1163373299
5,4085,4.5,1163373606
5,4151,4.0,1163374443
5,4259,3.5,1163374206
5,4266,4.5,1163374389
5,4325,3.0,1163373688
5,4422,4.0,1163374533
5,4517,3.5,1163374491
5,4608,4.0,1163374572
5,4610,4.0,1163373626
5,4671,4.0,1163374455
5,4767,2.5,1163373238
5,4884,4.0,1163374511
5,5405,4.0,1163374742
5,5423,4.0,1163374381
5,5480,3.5,1163374118
5,5485,4.5,1163373593
5,5491,4.0,1163374426
5,5983,4.5,1163374340
5,5987,4.5,1163374702
5,5989,3.5,1163374177
5,6132,5.0,1163374211
5,6152,4.0,1163374517
5,6178,4.5,1163374227
5,6207,4.0,1163374275
5,6296,4.5,1163374283
5,6307,4.0,1163374144
5,6308,4.0,1163374167
5,6535,4.5,1163374357
6,101,4.0,1109258212
6,137,2.0,1108134263
6,152,2.0,1109258228
6,263,5.0,1108134539
6,528,4.0,1108134269
6,724,4.0,1108134299
6,961,5.0,1108134266
6,1004,4.5,1108134284
6,1013,4.5,1109258196
6,1030,4.5,1108134309
6,1039,4.5,1108134339
6,1102,2.0,1109258181
6,1303,2.0,1109258179
6,1340,2.0,1109258281
6,1374,2.0,1109258194
6,1449,0.5,1108134334
6,1473,3.0,1108134344
6,1563,3.0,1108134289
6,1581,4.0,1109258270
6,1632,4.0,1109258285
6,1728,4.0,1109258175
6,2004,3.5,1108134291
6,2025,3.0,1109258245
6,2026,4.0,1108134293
6,2062,1.0,1109258202
6,2129,2.0,1108134271
6,2154,4.0,1108134274
6,2180,3.0,1109258257
6,2211,4.5,1108134545
6,2318,3.0,1109258199
6,2453,1.0,1108134337
6,2506,4.0,1109258183
6,2645,3.5,1109258250
6,3000,1.5,1109258190
6,3644,1.5,1109258217
6,3858,1.5,1109258226
6,4395,5.0,1108134311
6,4991,3.0,1108134534
6,5026,5.0,1108134519
6,5127,4.0,1108134524
6,5399,3.5,1108134526
6,5485,4.0,1108134537
6,5538,3.0,1108134531
6,5584,4.5,1108134521
7,0,3.0,851866703
7,9,3.0,851869035
7,20,3.0,851867289
7,30,3.0,851868750
7,32,4.0,851867861
7,38,4.0,851866901
7,96,3.0,851866744
7,100,5.0,851868188
7,102,4.0,851866720
7,122,4.0,851866704
7,130,4.0,851868206
7,174,2.0,851868704
7,183,3.0,851868705
7,232,5.0,851869062
7,244,3.0,851868188
7,282,2.0,851869161
7,284,5.0,851868187
7,294,3.0,851868524
7,298,3.0,851867345
7,310,3.0,851867621
7,320,3.0,851867941
7,321,3.0,851868188
7,322,3.0,851867436
7,328,3.0,851868020
7,331,3.0,851867790
7,341,3.0,851869291
7,344,4.0,851869291
7,427,4.0,851869161
7,447,3.0,851867669
7,478,4.0,851868246
7,483,3.0,851867688
7,485,4.0,851869035
7,494,4.0,851868019
7,521,4.0,851868044
7,522,3.0,851869140
7,523,4.0,851868186
7,524,3.0,851868863
7,526,4.0,851868020
7,527,3.0,851868044
7,537,3.0,851868074
7,575,4.0,851866806
7,599,3.0,851866744
7,607,5.0,851868019
7,610,2.0,851866784
7,617,1.0,851866704
7,618,1.0,851866763
7,622,5.0,851868020
7,644,3.0,851866703
7,650,2.0,851866744
7,745,4.0,851868289
7,840,3.0,851869102
7,866,3.0,851866744
7,870,4.0,851867320
7,871,4.0,851867289
7,888,3.0,851868308
7,902,3.0,851867553
7,906,3.0,851869103
7,912,4.0,851867289
7,916,5.0,851868019
7,953,5.0,851869034
7,954,3.0,851867289
7,955,5.0,851869035
7,966,5.0,851869034
7,976,4.0,851867379
7,979,5.0,851868044
7,981,5.0,851868246
7,986,4.0,851868321
7,994,4.0,851869062
7,996,5.0,851868289
7,1024,3.0,851867436
7,1029,4.0,851869080
7,1032,3.0,851867436
7,1041,4.0,851868332
7,1042,4.0,851867401
7,1045,3.0,851867320
7,1051,3.0,851868471
7,1055,4.0,851868471
7,1060,3.0,851867401
7,1097,3.0,851866935
7,1111,3.0,851869160
7,1112,3.0,851869102
7,1113,2.0,851869230
7,1114,4.0,851869035
7,1115,3.0,851869140
7,1116,3.0,851869062
7,1132,3.0,851867688
7,1140,5.0,851866978
7,1143,1.0,851869140
8,31,5.0,1154465405
8,43,2.5,1154389572
8,45,5.0,1154464836
8,48,5.0,1154400173
8,100,4.0,1154473268
8,232,3.5,1154464829
8,254,2.0,1154389420
8,266,4.0,1154465380
8,284,5.0,1154464714
8,321,4.0,1154400390
8,406,4.5,1154400475
8,466,3.5,1154389356
8,470,2.0,1154400357
8,472,5.0,1154400170
8,487,5.0,1154389386
8,522,4.0,1154464853
8,525,4.5,1154464833
8,550,4.0,1154400284
8,661,3.5,1154389432
8,695,5.0,1154400181
8,953,3.5,1154464841
8,954,4.0,1154464887
8,955,4.0,1154464730
8,966,4.0,1154464769
8,975,4.0,1154465573
8,981,4.0,1154465394
8,1012,4.0,1154465555
8,1013,4.0,1154464811
8,1019,3.0,1154465230
8,1024,4.0,1154464747
8,1045,4.0,1154464720
8,1055,3.5,1154400465
8,1102,0.5,1154474527
8,1125,4.0,1154465285
8,1131,3.0,1154400324
8,1209,4.0,1154465235
8,1239,3.0,1154389408
8,1288,3.5,1154464990
8,1294,5.0,1154389385
8,1331,4.0,1154389491
8,1352,4.0,1154473252
8,1379,3.0,1154400308
8,1390,5.0,1154400458
8,1449,3.5,1154389528
8,1523,5.0,1154473322
8,1590,4.0,1154473259
8,1660,3.0,1154389460
8,1697,3.0,1154465222
8,1744,4.5,1154464735
8,1821,4.5,1154400414
8,1839,4.0,1154464850
8,1843,5.0,1154473217
8,1864,3.5,1154389340
8,1933,3.5,1154400351
8,2004,5.0,1154464889
8,2062,5.0,1154464738
8,2173,3.5,1154464944
8,2212,4.5,1154464717
8,2218,2.5,1154389541
8,2235,4.5,1154465558
8,2241,3.5,1154400340
8,2248,3.5,1154473419
8,2273,3.0,1154400360
8,2288,4.5,1154464950
8,2340,5.0,1154473364
8,2374,4.0,1154464901
8,2531,4.5,1154400266
8,2860,5.0,1154400441
8,3127,3.5,1154400198
8,3156,4.0,1154389482
8,3199,4.0,1154465526
8,3213,4.5,1154464873
8,3220,3.5,1154400245
8,3233,4.5,1154465279
8,3367,5.0,1154464905
8,3387,4.0,1154464915
8,3512,2.5,1154400334
8,3805,3.5,1154464808
8,3812,3.5,1154400398
8,3847,4.5,1154400383
8,3856,4.0,1154465373
8,3871,3.5,1154464819
8,3873,3.5,1154389449
8,3922,5.0,1154400236
8,4103,3.5,1154389552
8,4139,4.5,1154400449
8,4151,4.0,1154464756
8,4239,4.0,1154400407
8,4251,4.0,1154465399
8,4259,3.0,1154465385
8,4395,4.0,1154464762
8,4417,3.5,1154400444
8,4610,4.0,1154389474
8,4611,3.0,1154400191
8,4852,4.0,1154464895
8,4855,5.0,1154465296
8,4858,3.0,1154400253
8,5020,3.5,1154400294
8,5026,4.0,1154464753
8,5127,4.0,1154465367
8,5152,4.0,1154464994
8,5448,2.5,1154400471
8,5538,4.5,1154464868
8,5583,4.0,1154465499
8,5584,3.0,1154465548
8,6102,3.5,1154465243
8,6132,4.5,1154473310
8,6139,4.5,1154400263
8,6158,4.5,1154464726
8,6178,3.5,1154400423
8,6288,3.5,1154473088
8,6296,3.5,1154473264
8,6320,2.0,1154473042
8,6357,3.5,1154473022
8,6368,3.0,1154473014
8,6380,3.0,1154473017
9,0,4.0,938629179
9,16,4.0,938628337
9,25,3.0,938628655
9,34,5.0,938629110
9,45,3.0,938628897
9,284,4.0,938628966
9,444,4.0,938628777
9,461,4.0,938628577
9,472,5.0,938628843
9,478,5.0,938628337
9,525,4.0,938628843
9,535,5.0,938628843
9,615,2.0,938628337
9,857,5.0,938629250
9,936,3.0,938629470
9,1101,4.0,938628655
9,1102,4.0,938628450
9,1146,3.0,938628655
9,1231,2.0,938628777
9,1257,4.0,938629341
9,1334,4.0,938629054
9,1336,5.0,938628690
9,1352,4.0,938628966
9,1359,3.0,938629470
9,1393,5.0,938628966
9,1590,4.0,938629341
9,1685,4.0,938629522
9,1698,4.0,938629747
9,1777,4.0,938629053
9,1794,3.0,938629053
9,1798,3.0,938628777
9,1801,4.0,938628897
9,1813,4.0,938629341
9,1815,2.0,938629250
9,1821,4.0,938628843
9,1901,4.0,939122916
9,1906,4.0,938628577
9,1936,2.0,938629681
9,1992,3.0,938629681
9,2003,4.0,938628966
9,2035,2.0,938629341
9,2062,5.0,938628450
9,2103,3.0,938628843
9,2212,4.0,938627748
9,2287,4.0,938629681
10,48,5.0,942766420
10,131,4.0,942766793
10,284,4.0,942766515
10,309,3.0,942766603
10,310,4.0,942766603
10,524,3.0,942767328
10,616,4.0,942766974
10,840,3.0,942767258
10,880,3.0,942766420
10,891,2.0,942767328
10,904,4.0,942767328
10,953,4.0,942767258
10,954,4.0,942767258
10,955,4.0,942767258
10,957,4.0,942767258
10,966,4.0,942767258
10,976,3.0,942767328
10,994,4.0,942767258
10,1045,4.0,942767258
10,1102,5.0,942766420
10,1155,4.0,942766420
10,1181,3.0,942766725
10,1208,3.0,942766845
10,1282,5.0,942767029
10,1343,3.0,942766679
10,1352,4.0,942766472
10,1358,5.0,942766472
10,1458,2.0,942766845
10,1486,5.0,942766515
10,1668,3.0,942766472
10,1855,5.0,942766991
10,1916,4.0,942767328
10,1920,2.0,942767328
10,2035,4.0,942766845
10,2062,5.0,942766515
10,2263,5.0,942766109
10,2264,3.0,942766251
10,2272,3.0,942766213
10,2273,4.0,942766029
10,2309,3.0,942766164
10,2318,4.0,942765978
10,2333,2.0,942766213
10,2348,5.0,942767121
10,2405,2.0,942766251
10,2414,3.0,942766059
10,2425,4.0,942767571
11,48,5.0,1391658537
11,65,1.0,1391656827
11,114,4.0,1391657561
11,148,3.0,1391657297
11,266,5.0,1391658423
11,642,4.5,1391658505
11,649,3.5,1391656845
11,744,5.0,1391658556
11,831,4.5,1391658634
11,958,5.0,1391658440
11,1143,5.0,1391658667
11,1481,3.0,1391657062
11,1603,3.5,1391657376
11,2079,4.5,1391657543
11,2212,3.0,1391658583
11,2730,3.0,1391657112
11,4259,3.0,1391658601
11,4718,5.0,1391657861
11,5830,5.0,1391658574
11,6539,5.0,1391658450
11,6635,4.0,1391657605
11,6901,4.5,1391657459
11,7323,3.5,1391657720
11,7525,4.5,1391658141
11,7575,4.0,1391658115
11,7619,4.5,1391658399
11,7642,3.0,1391658137
11,7651,4.0,1391658210
11,7659,3.5,1391658218
11,7843,4.0,1391658385
11,7951,4.5,1391658311
11,7953,4.5,1391658125
11,7956,4.0,1391658270
11,8112,4.0,1391658186
11,8147,4.0,1391657924
11,8182,4.0,1391657610
11,8405,5.0,1391658157
11,8454,5.0,1391657798
12,225,3.0,968045587
12,474,1.0,968045407
12,482,3.0,968045438
12,535,2.0,968045353
12,576,1.0,968045732
12,617,4.0,968045680
12,618,3.0,968045764
12,832,1.0,968045500
12,836,2.0,968045561
12,868,3.0,968045500
12,954,1.0,955407153
12,971,5.0,968045353
12,976,5.0,955407153
12,985,2.0,968045354
12,990,5.0,968045354
12,1048,1.0,955407153
12,1114,1.0,968045475
12,1125,4.0,968045475
12,1303,2.0,968045438
12,1367,3.0,968045529
12,1785,2.0,955407153
12,1866,2.0,968045475
12,1967,4.0,968045680
12,2026,1.0,968045475
12,2135,2.0,968045764
12,2374,4.0,968045407
12,2530,2.0,968045732
12,2532,1.0,968045379
12,2553,3.0,968045649
12,2556,2.0,968045354
12,2643,4.0,968045529
12,2661,1.0,968045732
12,2719,4.0,968045379
12,2773,4.0,955407153
12,3016,3.0,968045619
12,3018,2.0,968045680
12,3022,2.0,968045619
12,3031,1.0,968045232
12,3033,5.0,968045232
12,3034,3.0,968045232
12,3036,4.0,968045232
12,3037,1.0,968045198
12,3039,3.0,968045198
12,3045,3.0,968045172
12,3058,5.0,968045142
12,3060,2.0,968045142
12,3061,2.0,968045106
12,3062,4.0,968045106
12,3072,2.0,968045074
12,3074,1.0,968045074
12,3088,3.0,968045015
12,3089,5.0,968045015
12,3090,3.0,968045015
12,3091,5.0,968045015
12,3093,2.0,968044981
12,3095,2.0,968044981
12,3097,3.0,968044981
12,3100,5.0,968044949
12,3104,3.0,968044949
12,3105,2.0,968044949
12,4499,4.0,968045173
13,0,5.0,1331380058
13,45,2.5,1331380914
13,100,4.0,1331380038
13,249,4.0,1331379348
13,266,3.5,1331380895
13,284,4.5,1331380029
13,321,5.0,1331380018
13,326,4.5,1331379479
13,427,3.0,1331380025
13,470,3.5,1331379485
13,472,4.0,1331380901
13,475,4.0,1331379483
13,520,3.0,1331380851
13,523,4.0,1331380062
13,735,4.0,1331379366
13,740,3.5,1331380871
13,831,3.0,1331379520
13,1013,4.0,1331380814
13,1019,2.5,1331380845
13,1481,3.0,1331379386
13,1523,4.0,1331380745
13,1866,4.0,1331380741
13,2062,3.0,1331380888
13,2063,3.5,1331379777
13,2211,4.0,1331379470
13,2212,3.0,1331380765
13,2248,3.0,1331380731
13,2334,3.0,1331379494
13,2340,3.0,1331380761
13,2506,3.0,1331380738
13,2531,4.0,1331380752
13,2611,3.5,1331379342
13,2709,3.5,1331379599
13,2894,3.0,1331379574
13,3419,4.0,1331380721
13,3421,4.5,1331379506
13,3427,2.5,1331379589
13,3698,3.5,1331379530
13,3801,4.5,1331380145
13,3805,3.5,1331380834
13,3871,4.5,1331380883
13,4417,4.0,1331380785
13,4610,4.5,1331380734
13,5127,4.0,1331380159
13,5173,4.5,1331380306
13,6746,3.5,1331380782
13,6916,4.5,1331380873
13,7113,4.5,1331380830
13,7269,4.0,1331379748
13,7556,4.0,1331380725
13,7670,4.5,1331380387
13,7842,4.5,1331380390
13,8018,3.0,1331379985
14,526,1.0,976243997
14,953,4.0,976243997
14,1359,3.0,976243912
14,1599,3.0,976244179
14,1866,2.0,976244179
14,1904,3.0,976244471
14,2103,3.0,976243933
14,2147,2.0,976244131
14,2173,3.0,976244313
14,2177,2.0,976244367
14,2181,3.0,976244524
14,2291,2.0,976244287
14,2506,4.0,976244591
14,2538,2.0,976244564
14,2552,5.0,976244313
14,2681,3.0,976243997
14,2893,3.0,976244423
14,3000,4.0,976244205
14,3190,3.0,976244107
14,3192,4.0,976244343
15,0,2.0,997938310
15,1,2.0,1134521380
15,4,4.5,1093070098
15,5,4.0,1040205753
15,9,3.0,1093028290
15,10,2.5,1093028381
15,13,2.5,1166586286
15,15,3.5,1093070150
15,16,3.0,997939404
15,18,1.0,1093028409
15,20,4.5,1058249528
15,21,2.5,1093070415
15,24,3.0,1033345172
15,31,4.0,997938466
15,32,3.0,997938310
15,34,1.0,1033345287
15,37,2.5,1093028334
15,42,3.0,1122576665
15,45,5.0,1054449816
15,48,5.0,997938500
15,49,2.5,1093070271
15,58,2.0,1093028336
15,65,0.5,1093070467
15,76,5.0,1044220302
15,86,3.0,1166587063
15,87,1.5,1093028331
15,93,4.0,1134522072
15,96,1.0,1093070113
15,98,2.0,1166586594
15,100,3.0,1040205792
15,101,5.0,997938500
15,102,2.5,1093070156
15,111,4.0,997938358
15,113,3.5,1245362506
15,124,3.5,1134521543
15,128,5.0,1075142933
15,129,3.0,997939380
15,132,1.0,1128274517
15,136,2.0,1052896975
15,139,0.5,1093028411
15,140,3.0,1093028319
15,141,4.0,997938676
15,142,2.0,1166586021
15,143,4.0,997938413
15,144,3.0,1093028183
15,149,2.5,1166586376
15,151,1.0,1093070329
15,154,4.0,1166587180
15,155,4.0,1046209579
15,159,3.0,1166586276
15,163,2.0,1052896916
15,170,1.0,1193435347
15,173,2.0,1093070170
15,174,1.5,1134521967
15,184,1.5,1193435482
15,188,2.0,1033345241
15,189,4.5,1054449903
15,190,1.0,1349622582
15,196,4.0,997939415
15,198,1.0,1134521432
15,202,1.0,1033345068
15,203,3.5,1093028308
15,204,4.0,1033345227
15,205,4.0,1033344772
15,207,4.0,997939415
15,209,3.5,1166586251
15,218,5.0,997938656
15,219,2.0,997938567
15,224,2.0,1093070318
15,225,2.0,1093028328
15,232,5.0,997938437
15,237,1.0,1058250479
15,258,2.0,1093028372
15,262,1.0,1093028298
15,263,5.0,997938567
15,266,5.0,997938771
15,268,4.0,1054449869
15,274,5.0,997938737
15,275,4.0,997938894
15,276,4.0,1052897100
15,282,3.0,1052896866
15,283,1.0,1093028399
15,284,2.0,997938727
15,288,2.5,1120209787
15,294,1.5,1093028255
15,300,2.0,997938391
15,304,2.5,1122576622
15,307,3.0,1058250589
15,309,2.0,1093028220
15,314,3.0,997939193
15,318,3.0,1093070088
15,320,0.5,1122576667
15,321,1.0,1058250631
15,322,3.5,1058250490
15,328,4.0,997939065
15,331,2.0,1374637824
15,334,3.5,1122576670
15,335,2.0,1443385370
15,336,3.0,1465793100
15,337,3.5,1054449871
15,341,4.0,1033344267
15,344,4.0,997939179
15,346,3.5,1166586661
15,379,1.0,1465955324
15,380,4.0,1132469126
15,383,3.0,1093028320
15,384,1.0,1093070102
15,389,2.5,1058250627
15,390,4.0,997938322
15,391,1.0,1193435522
15,403,3.0,1093028323
15,406,5.0,997938567
15,414,2.5,1134521456
